Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
4712769,2,ALDERMAN,STACKS,PE1628 .C653 2008,2008,Collins compact dictionary & thesaurus.,,X030253531,BOOK,4/22/08,3/11/11,STACKS,0,0,0,1,1
4364541,2,ALDERMAN,STACKS,PE1628 .C676 2006,2006,Concise Oxford American dictionary.,,X004910690,BOOK,5/2/06,8/21/14,STACKS,1,13,0,14,1
4183806,2,ALDERMAN,STACKS,PE1628 .C68 2004,2004,Concise Oxford English dictionary /,,X004807470,BOOK,11/23/04,2/5/12,STACKS,1,0,8,6,1
4755859,2,ALDERMAN,STACKS,PE1628 .C68 2008b,2008,Concise Oxford English dictionary /,,X030463707,BOOK,8/26/08,9/17/13,STACKS,1,0,0,8,1
3801110,2,ALDERMAN,STACKS,PE1628 .E53 2000,2000,English-Cantonese dictionary : Cantonese in Yale romanization /,,X004593772,BOOK,2/7/02,4/3/06,STACKS,0,0,0,7,1
1016015,2,ALDERMAN,STACKS,PE1628 .F55 1969,1969,The pocket Oxford dictionary of current English;,"Fowler, F. G. (Francis George),",X000238615,BOOK,6/29/96,2/5/14,STACKS,1,0,1,4,1
1016018,2,ALDERMAN,STACKS,PE1628 .F6 1921,1921,"The concise Oxford dictionary of current English,","Fowler, H. W. (Henry Watson),",X000885469,BOOK,6/29/96,11/6/09,STACKS,0,0,0,1,1
164372,2,ALDERMAN,STACKS,PE1628 .F6 1925,1925,The concise Oxford dictionary of current English /,"Fowler, H. W. (Henry Watson),",X001164290,BOOK,6/28/96,2/7/17,STACKS,2,1,1,3,1
1016019,2,ALDERMAN,STACKS,PE1628 .F6 1926,1926,"The concise Oxford dictionary of current English,","Fowler, H. W. (Henry Watson),",X000843095,BOOK,6/29/96,2/5/14,STACKS,1,0,0,1,1
1016020,2,ALDERMAN,STACKS,PE1628 .F6 1929,1929,"The concise Oxford dictionary of current English,","Fowler, H. W. (Henry Watson),",X001201170,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
1016020,2,ALDERMAN,STACKS,PE1628 .F6 1929,1929,"The concise Oxford dictionary of current English,","Fowler, H. W. (Henry Watson),",X006143211,BOOK,6/29/96,2/5/14,STACKS,1,0,1,10,1
5405187,2,ALDERMAN,STACKS,PE1628 .F6 1934,1934,The concise Oxford dictionary of current English /,"Fowler, H. W. (Henry Watson),",X000381553,BOOK,6/29/96,11/6/09,STACKS,0,0,2,2,1
1803925,2,ALDERMAN,STACKS,PE1628 .F6 1946,1946,The concise Oxford dictionary of current English,"Fowler, H. W. (Henry Watson),",X000193039,BOOK,6/30/96,11/6/09,STACKS,0,0,2,7,1
1016022,2,ALDERMAN,STACKS,PE1628 .F6 1964,1964,"The concise Oxford dictionary of current English,","Fowler, H. W. (Henry Watson),",1016022-1001,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
564042,2 10 14,ALDERMAN,STACKS,PE1628 .F65 1926,1926,A dictionary of modern English usage /,"Fowler, H. W. (Henry Watson),",X001045934,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
1016023,2,ALDERMAN,STACKS,PE1628 .F65 1927,1927,"A dictionary of modern English usage,","Fowler, H. W. (Henry Watson),",X000238607,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
1016025,2,ALDERMAN,STACKS,PE1628 .F65 1934,1934,"A dictionary of modern English usage,","Fowler, H. W. (Henry Watson),",X000368870,BOOK,6/29/96,4/9/13,STACKS,1,0,0,3,1
470944,2 10,ALDERMAN,STACKS,PE1628 .F65 1950,1950,A dictionary of modern English usage /,"Fowler, H. W. (Henry Watson),",X000366972,BOOK,6/29/96,1/1/00,STACKS,0,0,3,6,1
1016026,2,ALDERMAN,STACKS,PE1628 .F65 1965,1965,"A dictionary of modern English usage,","Fowler, H. W. (Henry Watson),",X000451659,BOOK,6/29/96,6/21/11,STACKS,0,0,3,5,1
564040,2 3 5 9 12 17,ALDERMAN,STACKS,PE1628 .F65 1965a,1965,"A dictionary of modern English usage,","Fowler, H. W. (Henry Watson),",X000149163,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
637937,2,ALDERMAN,STACKS,PE1628 .F65 1965a Index,1969,"Find it in Fowler, an alphabetical index to the second edition (1965) of H. W. Fowler's Modern English usage, arranged for casual consultation or ready reference,","Greenwood, J. Arthur (Joseph Arthur),",X000149982,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
2647341,2 3,CLEMONS,BY-REQUEST,PE1628 .F65 1996,1996,The new Fowler's modern English usage /,"Fowler, H. W. (Henry Watson),",X004072299,BOOK,8/25/97,9/13/16,BY-REQUEST,0,57,0,70,1
77982,2,ALDERMAN,STACKS,PE1628 .H37 1985b,1985,Harrap's Lernwˆrterbuch Grundwortschatz English-Deutsch /,,X001106766,BOOK,6/28/96,11/6/09,STACKS,0,0,0,0,1
