"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"116",6413476,"X031646757","BH39 .A2855 2011","ALDERMAN","Aesthetic theory : essential texts /","",2011,"9/30/14","5/11/18",4,4,2,1,"2",FALSE,119,"1",0
"117",6511357,"X031708406","BH39 .W327 2015","ALDERMAN","In other shoes : music, metaphor, empathy, existence /","Walton, Kendall L.,",2015,"2/18/15","4/17/17",0,2,0,1,"2",FALSE,120,"1",0
"118",7786247,"X031831488","BH301 .P64 R35 2000","ALDERMAN","Le partage du sensible : esthÈtique et politique /","RanciËre, Jacques.",2000,"11/2/18","12/4/18",1,0,0,1,"2",TRUE,121,"1",0
"119",6500375,"X031720186","BH151 .R34 2011","ALDERMAN","Aisthesis : scËnes du rÈgime esthÈtique de l'art /","RanciËre, Jacques",2011,"1/30/15","11/25/18",0,1,20,1,"2",FALSE,122,"1",0
"120",6732052,"X031795260","BH39 .O58 2015","ALDERMAN","On the true sense of art : a critical companion to the Transfigurements of John Sallis /","",2016,"5/25/16","6/1/16",0,0,0,1,"2",FALSE,123,"1",0
"121",6439244,"X031641873","BH221 .G32 B83 2013","ALDERMAN","The founding of aesthetics in the German Enlightenment : the art of invention and the invention of art /","Buchenau, Stefanie.",2013,"12/11/14","5/12/18",1,1,7,1,"2",FALSE,125,"1",0
"122",6678835,"X031744754","BH301 .L3 B4713 2013","ALDERMAN","Thinking through landscape /","Berque, Augustin,",2013,"1/21/16","11/7/16",0,2,1,1,"2",FALSE,126,"1",0
"123",6728696,"X031731430","BH301 .S65 R34 2016","ALDERMAN","Radical space : exploring politics and practice /","",2016,"5/11/16","5/19/16",0,0,0,1,"2",TRUE,127,"1",0
"124",6728687,"X031795002","BH39 .H567 2016","ALDERMAN","Beauty and sublimity : a cognitive aesthetics of literature and the arts /","Hogan, Patrick Colm,",2016,"5/11/16","5/19/16",0,0,0,1,"2",FALSE,127,"1",0
"125",5822779,"X030844245","BH301 .S7 S833 2012","ALDERMAN","The sublime : from antiquity to the present /","",2012,"10/17/12","4/25/18",1,7,29,1,"2",FALSE,128,"1",0
"126",6124864,"X031641948","BH221 .G7 C67 2013","ALDERMAN","The British aesthetic tradition : from Shaftesbury to Wittgenstein /","Costelloe, Timothy M.",2013,"1/29/15","8/15/17",0,2,4,2,"2",TRUE,129,"1",0
"127",1751070,"X001826426","BH39 .B29 1990","ALDERMAN","Art and answerability : early philosophical essays /","Bakhtin, M. M. (Mikhail Mikha?lovich),",1990,"6/30/96","3/15/17",6,70,10,1,"2",FALSE,130,"1",0
