"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"293",350527,"X032019387","PH5291 .H4 1925","ALDERMAN","…tudes sur le thÈ‚tre basque; le thÈ‚tre comique: chikitoak et koblak--mascarades souletines--tragi-comÈdies de carnaval--sÈrÈnades charivariques--parades charivariques--farces charivariques, illustrÈ de vingt-huit figures documentaires et du?n air de danse notÈ,","HÈrelle, G. (Georges),",1925,"3/1/18","1/1/00",0,0,0,1,"2 14",FALSE,296,"0",0
"294",2626240,"X004017846","PH735 .E6 B49 1996","ALDERMAN","Beyond the wolf line : an anthology of S·mi poetry /","",1996,"11/6/96","11/25/96",1,1,0,1,"2",FALSE,297,"0",0
"295",50816,"50816-1002","PH279 .H83 1984","ALDERMAN","Uusi suomi-englanti suursanakirja = Finnish-English general dictionary /","Hurme, Raija.",1984,"7/22/98","1/1/00",0,0,0,1,"2",FALSE,298,"0",0
"296",2283493,"X002444841","PH666.12 .E35 E213 1987","ALDERMAN","The year of the donkey /","Beekman, Vladimir.",1987,"7/1/96","1/1/00",0,1,0,1,"2",FALSE,299,"0",0
"297",2056063,"X002190661","PH807.4 .K68 1987","ALDERMAN","Areal?nye issledovanii?a po vostochnym finno-ugorskim i?azykam.","Kovedi?aeva, E. I. (Evgenii?a Ivanovna)",1987,"6/30/96","1/1/00",0,1,0,1,"2",FALSE,300,"0",0
"298",622869,"X000486067","PH301 .A35","ALDERMAN","A history of Finnish literature.","Ahokas, Jaakko,",1973,"6/29/96","9/2/01",1,4,0,1,"2",FALSE,301,"0",0
"299",4291514,"X004913048","PH3202 .A35 A15 1961","ALDERMAN","Ady Endre ˆsszes novell·i /","Ady, Endre,",1961,"7/7/05","1/1/00",0,0,0,1,"2",FALSE,302,"0",0
"300",668731,"X000741390","PH3321 .R27 Z5 1983","ALDERMAN","MiklÛs RadnÛti, a biography of his poetry /","Birnbaum, Marianna D.",1983,"6/29/96","1/1/00",0,1,0,1,"2",FALSE,303,"0",0
"301",4291531,"X004913054","PH3202 .A35 A14 1955 v.4","ALDERMAN","Ady Endre ˆsszes prÛzai m¸vei.","Ady, Endre,",1955,"7/17/06","1/1/00",0,0,0,6,"2",TRUE,304,"0",0
"302",2277974,"X002438129","PH509 .R8 R6 1985","ALDERMAN","Roda nashego napevy : izbrannye pesni runopevcheskogo roda Perttunenov /","",1985,"7/1/96","1/1/00",0,0,0,1,"2",TRUE,306,"0",0
"303",4291494,"X004913037","PH3281 .K244 E33 1957","ALDERMAN","Egy ember Èlete /","Kass·k, Lajos.",1957,"7/7/05","1/1/00",0,0,0,1,"2",FALSE,307,"0",0
"304",1032810,"X000449620","PH3281 .K85 A56","ALDERMAN","¡lom Ès Ûlom.","Kosztol·nyi, Dezs?,",1969,"6/29/96","1/2/98",0,7,0,1,"2",FALSE,308,"0",0
"305",319730,"X000057848","PH3177 .A713","ALDERMAN","Arar·t : a collection of Hungarian-Jewish short stories /","",1977,"6/28/96","1/1/00",1,2,0,1,"2",FALSE,309,"0",0
"306",4291429,"X004913032","PH3202 .A35 Z74 1921","ALDERMAN","Ady-tanulm·nyok.","Fˆldessy, Gyula,",1921,"7/7/05","4/6/10",0,0,0,1,"2",FALSE,311,"0",0
"307",1645292,"X002496160","PH803 .V333 1948","ALDERMAN","Nekotorye voprosy mari?skogo i?azykoznanii?a : sbornik state? /","Vasil?ev, V. M. (Valerian Mikha?lovich),",1948,"6/30/96","4/17/09",2,1,0,1,"2",FALSE,312,"0",0
"308",1298655,"X001397426","PH355 .K548 K513 1980","ALDERMAN","Eva = (Kihlaus) /","Kivi, Aleksis,",1980,"6/30/96","4/15/97",0,2,0,1,"2",FALSE,313,"0",0
"309",427372,"427372-2001","PH143 .T5 1976","ALDERMAN","Le systËme graphique du franÁais : introduction ‡ une pÈdagogie rationnelle de l'orthographe /","Thimonnier, RenÈ.",1976,"6/28/96","1/1/00",0,0,0,1,"2",FALSE,314,"0",0
"310",1918478,"X032019385","PH3321 .R45 Z8","ALDERMAN","L'?uvre hispanoamÈricaine de Zsigmond Remenyik /","Ferdinandy, Georges.",1975,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,315,"0",0
"311",374139,"X000293204","PH3202 .A35 A34","ALDERMAN","Endre Ady.","Ady, Endre,",1967,"6/28/96","1/10/00",1,2,0,1,"2",FALSE,316,"0",0
"312",1023287,"X002417008","PH3021 .V35","ALDERMAN","John Bowring Ès a magyar irodalom.","Varannai, AurÈl,",1967,"6/29/96","1/1/00",1,2,0,1,"2",FALSE,317,"0",0
"313",752945,"X001168157","PH807 .S43","ALDERMAN","Concordance and thesaurus of Cheremis poetic language,","Sebeok, Thomas A. (Thomas Albert),",1961,"6/29/96","9/11/00",0,3,0,1,"2",FALSE,318,"0",0
"314",700011,"X001168210","PH3281 .M15 E63 1965","ALDERMAN","¡lom a t?rtÈnelemr?l. Mad·ch Imre Ès Az ember tragÈdiÌaja.","S?tÈr, Istv·n.",1965,"6/29/96","1/1/00",0,2,0,1,"2",FALSE,319,"0",0
"315",239880,"X000486066","PH279 .N8 1915","ALDERMAN","English-Finnish dictionary,","Nuorteva, Santeri,",1915,"6/28/96","11/8/15",0,3,0,1,"2",FALSE,320,"0",0
"316",1913659,"X032019386","PH3281 .K57 K57","ALDERMAN","KÌsÈrnek a csillagok : versek.","Kiss, Jenˆ,",1964,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,322,"0",0
