Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BP 000194 .S58  1982  V.000003,BP194 .S58 1982 v.3,686583,ALDERMAN,1982,I?q?q al-?aqq wa-izh?q al-b??il /,"Shushtar?, N?r All?h ibn ?Abd All?h,",X001163548,STACKS,STACKS,BOOK,6/29/96,1/13/09,0,0,0,0,1
BP 000194 .S58  1982  V.000004,BP194 .S58 1982 v.4,686583,ALDERMAN,1982,I?q?q al-?aqq wa-izh?q al-b??il /,"Shushtar?, N?r All?h ibn ?Abd All?h,",X001163549,STACKS,STACKS,BOOK,6/29/96,10/24/08,0,0,0,0,1
BP 000194 .S58  1982  V.000005,BP194 .S58 1982 v.5,686583,ALDERMAN,1982,I?q?q al-?aqq wa-izh?q al-b??il /,"Shushtar?, N?r All?h ibn ?Abd All?h,",X001163550,STACKS,STACKS,BOOK,6/29/96,1/13/09,0,0,0,0,1
BP 000194 .S58  1982  V.000006,BP194 .S58 1982 v.6,686583,ALDERMAN,1982,I?q?q al-?aqq wa-izh?q al-b??il /,"Shushtar?, N?r All?h ibn ?Abd All?h,",X001163551,STACKS,STACKS,BOOK,6/29/96,1/13/09,0,0,0,0,1
BP 000194 .S58  1982  V.000007,BP194 .S58 1982 v.7,686583,ALDERMAN,1982,I?q?q al-?aqq wa-izh?q al-b??il /,"Shushtar?, N?r All?h ibn ?Abd All?h,",X001163552,STACKS,STACKS,BOOK,6/29/96,10/24/08,0,0,0,0,1
BP 000194 .S58  1982  V.000008,BP194 .S58 1982 v.8,686583,ALDERMAN,1982,I?q?q al-?aqq wa-izh?q al-b??il /,"Shushtar?, N?r All?h ibn ?Abd All?h,",X001163553,STACKS,STACKS,BOOK,6/29/96,10/24/08,0,0,0,0,1
BP 000194 .S58  1982  V.000009,BP194 .S58 1982 v.9,686583,ALDERMAN,1982,I?q?q al-?aqq wa-izh?q al-b??il /,"Shushtar?, N?r All?h ibn ?Abd All?h,",X001163554,STACKS,STACKS,BOOK,6/29/96,11/13/08,0,0,0,0,1
BP 000194 .S63  1982,BP194 .S63 1982,779710,ALDERMAN,1982,Na?d al-qaw??id al-fiqh?yah ?alá madhhab al-im?m?yah /,"S?war?, Miqd?d.",X000951665,STACKS,STACKS,BOOK,6/29/96,10/24/08,0,0,0,0,1
BP 000194.1 .A2,BP194.1 .A2,7324051,ALDERMAN,1975,Be na?ir mu?aqqiq?nah maz??m?n.,?Abdushshak?r Lakhnav?.,X031935705,STACKS,STACKS,BOOK,12/21/17,1/1/00,0,0,0,0,1
BP 000194.1 .A44  1990,BP194.1 .A44 1990,2067434,ALDERMAN,1990,Sham?-i ?aq?qat : i?l??-i ?aq??id ke mauz????t par baland p?yah ?ulam?? k? ta??n?f ke iqtib?s?t /,"?Al?, Q?z?? Mu?ammad.",X002256291,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BP 000194.1 .A72   2017,BP194.1 .A72  2017,7865764,ALDERMAN,2017,Man?hij al-mutakallim?n f? fahm al-na?? al-Qur??n? /,"A?raj?, Satt?r Jabr ?amm?d,",X032215004,STACKS,STACKS,BOOK,1/23/19,1/1/00,0,0,0,0,1
BP 000194.1 .B33  1988,BP194.1 .B33 1988,1656591,ALDERMAN,1988,al-Sh??ah q?dim?n /,"Badaw?, Jam?l.",X001737228,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BP 000194.1 .F83  1993,BP194.1 .F83 1993,2832337,ALDERMAN,1993,Isl?m ?y?t al-Shay??n /,"Fu??d, Mid?at.",X004285107,STACKS,STACKS,BOOK,9/17/98,1/1/00,0,0,0,0,1
BP 000194.1 .I24  2006,BP194.1 .I24 2006,4512272,ALDERMAN,2006,Ris?lah f? al-radd ?alá al-r?fi?ah /,"Ibn ?Abd al-Wahh?b, ?Abd All?h ibn Mu?ammad,",X030007917,STACKS,STACKS,BOOK,4/27/07,10/24/08,0,0,0,0,1
BP 000194.1 .I263  I25  1973  V.000001-000002,BP194.1 .I263 I25 1973 v.1-2,1168739,ALDERMAN,1973,Kit?b minh?j al-sunnah al-Nabaw?yah f? naq? kal?m al-Sh??ah wa-al-Qadar?yah.,"Ibn Taym?yah, A?mad ibn ?Abd al-?al?m,",X002305765,STACKS,STACKS,BOOK,6/29/96,10/24/08,0,0,0,13,1
BP 000194.1 .I263  I25  1973  V.000003-000004,BP194.1 .I263 I25 1973 v.3-4,1168739,ALDERMAN,1973,Kit?b minh?j al-sunnah al-Nabaw?yah f? naq? kal?m al-Sh??ah wa-al-Qadar?yah.,"Ibn Taym?yah, A?mad ibn ?Abd al-?al?m,",X002305767,STACKS,STACKS,BOOK,6/29/96,10/24/08,0,0,0,13,1
BP 000194.1 .I268  1982,BP194.1 .I268 1982,1653101,ALDERMAN,1982,It??f dhaw? al-naj?bah bi-m? f? al-Qur??n wa-al-sunnah min fa???il al-?a??bah /,"Ibn al-Tabb?n?, Mu?ammad al-?Arab?,",X001736325,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BP 000194.1 .I28  2006,BP194.1 .I28 2006,4647049,ALDERMAN,2006,al-?Atb al-jam?l ?alá ahl al-jar? wa-al-ta?d?l /,"Ibn ?Aq?l, Mu?ammad,",X030332929,STACKS,STACKS,BOOK,11/7/07,10/24/08,0,0,0,0,1
BP 000194.1 .I38  1981,BP194.1 .I38 1981,1619065,ALDERMAN,1981,?uq?q ?l al-Bayt bayna al-Sunnah wa-al-bid?ah /,"Ibn Taym?yah, A?mad ibn ?Abd al-?al?m,",X001682886,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BP 000194.1 .J37  1982,BP194.1 .J37 1982,1636259,ALDERMAN,1982,Wash??ah f? naqd ?aq??id al-Sh??ah /,"Bigiev, Musa Dzharullakh,",X001727727,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,2
BP 000194.1 .J373  A48  1975,BP194.1 .J373 A48 1975,2524040,ALDERMAN,1975,al-Sh?'an bayna # wa-al-awh?m,"??mil?, Mu?sin al-?usayn?,",X001645571,STACKS,STACKS,BOOK,7/1/96,10/24/08,0,0,0,20,1
BP 000194.1 .K44  1988,BP194.1 .K44 1988,5186335,ALDERMAN,1988,al-Inti??r wa-al-radd ?alá Ibn al-R?wand? al-mul?id /,"Khayy??, ?Abd al-Ra?m?n ibn Mu?ammad,",X030772361,STACKS,STACKS,BOOK,7/22/10,1/1/00,0,0,0,0,1
BP 000194.1 .M33  1988,BP194.1 .M33 1988,4632635,ALDERMAN,1988,Li-m?dh? kaffara ?ulam?? al-Muslim?n al-Khumayn? /,"Mad?n?, Waj?h.",X030248193,STACKS,STACKS,BOOK,9/20/07,10/24/08,0,0,0,0,1
BP 000194.1 .M52  1981,BP194.1 .M52 1981,784000,ALDERMAN,1981,"Tu?fah-yi Im?miyah : Sunn? Sh??ah mas??il par Tu?fah-yi Is?n? ?Ashriyah ke t?arz par j?mi? kit?b, jis men? K?h?ulaf? ?-i R?shid?n k? ?aqq?niyyat aur Ahl-i Sunnat val Jam?at k? ?ad?qat par b?siyon kutub k? varaq gard?n? se sair ???il ba?s k? ga?? hai aur rav?fiz? ke tam?m mat???",Mihr Mu?ammad Miy?nv?lv?.,X001254707,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,2
