Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BQ 006353 .N372  N34  1989,BQ6353 .N372 N34 1989,1624201,ALDERMAN,1989,Ch?sei T?daiji no soshiki to keiei /,"Nagamura, Makoto,",X001649223,STACKS,STACKS,BOOK,6/30/96,7/11/07,0,0,0,1,1
BQ 006353 .N372  T6333,BQ6353 .N372 T6333,794995,ALDERMAN,1980,T?daiji jiten /,"Hiraoka, J?kai,",X000357435,STACKS,STACKS,BOOK,6/29/96,6/22/12,0,1,0,3,2
BQ 006353 .N372  T6337  1973,BQ6353 .N372 T6337 1973,2145169,ALDERMAN,1973,T?daiji /,,X002310544,STACKS,CHECKEDOUT,BOOK,7/1/96,8/28/17,0,1,0,3,1
BQ 006353 .N372  T635  2003,BQ6353 .N372 T635 2003,6260969,ALDERMAN,2003,Ronsh? T?daiji no rekishi to ky?gaku /,,X031646031,STACKS,STACKS,BOOK,5/19/14,6/18/14,1,0,0,1,1
BQ 006353 .N372  T6357  2007,BQ6353 .N372 T6357 2007,4772896,ALDERMAN,2007,Nanto jiin monjo no sekai /,,X030508293,STACKS,STACKS,BOOK,9/15/08,7/5/11,0,0,1,2,1
BQ 006353 .N372  T6363  2011,BQ6353 .N372 T6363 2011,6607570,ALDERMAN,2011,Nara jidai no T?daiji : T?daiji My?jiamu kaikan kinen tokubetsuten /,"T?daiji (Nara-shi, Japan)",X031744519,STACKS,STACKS,BOOK,8/7/15,9/3/15,1,0,0,1,1
BQ 006353 .N372  T6376  2013,BQ6353 .N372 T6376 2013,6617559,ALDERMAN,2013,T?daiji zoku y?roku /,,X031230406,STACKS,STACKS,BOOK,8/31/15,10/12/15,1,0,0,1,7
BQ 006353 .N372  Y348  1980,BQ6353 .N372 Y348 1980,2143757,ALDERMAN,1980,Yakushiji /,"Takada, K?in,",X002310508,STACKS,STACKS,BOOK,7/1/96,7/11/07,0,0,0,0,1
BQ 006353 .O372  C56  1997,BQ6353 .O372 C56 1997,4614745,ALDERMAN,1997,Ch?rakuji monjo /,,X030280374,STACKS,STACKS,BOOK,8/10/07,1/1/00,0,0,1,0,1
BQ 006353 .O4452  T656  2005,BQ6353 .O4452 T656 2005,4671638,ALDERMAN,2005,T?juin Amida Nyorai z? z?nai n?ny?hin shiry? /,,X030339926,STACKS,STACKS,BOOK,12/4/07,1/1/00,0,0,1,0,1
BQ 006353 .O452  D343  1982,BQ6353 .O452 D343 1982,4610850,ALDERMAN,1982,Daijuji monjo /,,X030280375,STACKS,STACKS,BOOK,7/24/07,1/1/00,0,0,0,0,1
BQ 006353 .O822  S55  1935,BQ6353 .O822 S55 1935,5241989,ALDERMAN,1935,Shitenn?ji shi /,,X030782799,STACKS,STACKS,BOOK,11/10/10,1/1/00,0,0,0,0,1
BQ 006353 .O852  E575,BQ6353 .O852 E575,4611425,ALDERMAN,1978,Hieizanji : Sono k?sei to shomondai /,"Kageyama, Haruki,",X030238247,STACKS,STACKS,BOOK,7/25/07,10/24/08,0,0,0,0,1
BQ 006353 .O852  S46  2014,BQ6353 .O852 S46 2014,6697251,ALDERMAN,2014,"Ch?sei jiin shakai to minsh? : shuto to bashaku, jinin, kawaramono /","Shimosaka, Mamoru,",X031757973,STACKS,STACKS,BOOK,3/10/16,1/1/00,0,0,0,0,1
BQ 006353 .Q852  K286  1960,BQ6353 .Q852 K286 1960,2645668,ALDERMAN,1960,Katsuragawa my??in : katsuragawadani no rekishi to kanky? /,,X001741322,STACKS,STACKS,BOOK,1/27/97,7/11/07,0,0,0,0,1
