Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BD 000311 .M39  2013,BD311 .M39 2013,5945445,ALDERMAN,2013,The problem of critical ontology : Bhaskar contra Kant /,"McWherter, Dustin.",X031619651,STACKS,STACKS,BOOK,2/20/13,1/1/00,0,0,0,0,3
BD 000311 .M483  2009,BD311 .M483 2009,4877776,ALDERMAN,2009,Metametaphysics : new essays on the foundations of ontology /,,X030276831,STACKS,CHECKEDOUT,BOOK,5/18/09,9/18/17,6,5,0,19,1
BD 000311 .M55  2002,BD311 .M55 2002,3834875,ALDERMAN,2002,The fullness of being : a new paradigm for existence /,"Miller, Barry,",X004586114,STACKS,STACKS,BOOK,5/7/02,5/9/05,0,0,0,13,1
BD 000311 .N36  1993,BD311 .N36 1993,2233808,ALDERMAN,1993,The birth to presence /,"Nancy, Jean-Luc.",X002280247,STACKS,CHECKEDOUT,BOOK,7/1/96,7/3/17,3,10,3,27,1
BD 000311 .O55  2007,BD311 .O55 2007,4596773,ALDERMAN,2007,The universal (in the realm of the sensible) : beyond continental philosophy /,"Olkowski, Dorothea.",X030103756,STACKS,STACKS,BOOK,6/5/07,1/27/13,1,0,0,1,1
BD 000311 .P47  1982,BD311 .P47 1982,124797,ALDERMAN,1982,"Philosophies of existence, ancient and medieval /",,X000354221,STACKS,STACKS,BOOK,6/28/96,4/19/09,0,0,2,47,1
BD 000311 .P48  1970,BD311 .P48 1970,1160099,ALDERMAN,1974,Ontological commitment /,Philosophy Conference,X000280614,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,1,1
BD 000311 .P76  1997,BD311 .P76 1997,2688662,ALDERMAN,1997,Properties /,,X006036100,STACKS,STACKS,BOOK,5/15/97,8/9/16,0,54,0,210,1
BD 000311 .P76  1997,BD311 .P76 1997,2688662,CLEMONS,1997,Properties /,,X004094471,BY-REQUEST,BY-REQUEST,BOOK,5/22/97,5/29/12,0,1,0,17,1
BD 000311 .R34  2014,BD311 .R34 2014,6366075,ALDERMAN,2014,Ontology in Heidegger and Deleuze : a comparative analysis /,"Rae, Gavin,",X031629082,STACKS,STACKS,BOOK,7/16/14,5/7/18,1,0,0,1,1
BD 000311 .R67  1989,BD311 .R67 1989,1622389,ALDERMAN,1989,Inexhaustibility and human being : an essay on locality /,"Ross, Stephen David.",X001608554,STACKS,STACKS,BOOK,6/30/96,6/7/04,0,0,1,10,1
BD 000311 .S23  1989B,BD311 .S23 1989b,1360012,ALDERMAN,1989,The world we found : the limits of ontological talk /,"Sacks, Mark.",X001605682,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
BD 000311 .S34  2005,BD311 .S34 2005,4291006,ALDERMAN,2005,The recovery of wonder : the new freedom and the asceticism of power /,"Schmitz, Kenneth L.",X004863205,STACKS,STACKS,BOOK,7/5/05,9/12/17,2,0,0,2,1
BD 000311 .S65  1994,BD311 .S65 1994,2283445,ALDERMAN,1994,After truth : explorations in life sense /,"Sprung, Mervyn.",X002421229,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,1,0,1
