Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PF 003987 .H7  G9,PF3987 .H7 G9,416963,ALDERMAN,1976,"Von Hildebrand und Hadubrand : Lied, Sage, Mythos : mit einem Anhang über ""Anwendung graphischer Konstruktion auf die Literaturgeschichte,"" /","Gutenbrunner, Siegfried.",X000023724,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,2,2
PF 003987 .H7  N6,PF3987 .H7 N6,471800,ALDERMAN,1973,Three essays on the Hildebrandslied /,"Norman, Frederick.",X000059434,STACKS,CHECKEDOUT,BOOK,6/29/96,5/7/11,0,0,2,9,2
PF 003987 .H7  S44,PF3987 .H7 S44,1017573,ALDERMAN,1972,Arbeo laosa. Philologische Studien zum Hildebrandlied.,"Schwab, Ute.",X000368703,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003987 .I8  K6,PF3987 .I8 K6,7390834,ALDERMAN,1971,Verzeichnis der Übersetzungsgleichungen des althochdeutschen Tatian.,"Köbler, Gerhard,",X032319675,STACKS,STACKS,BOOK,3/19/18,1/1/00,0,0,0,0,1
PF 003987 .I8  O7  1979,PF3987 .I8 O7 1979,235169,ALDERMAN,1979,The Old High German Isidor in its relationship to the extant manuscripts (eighth to twelfth century) of Isidorus De fide catholica /,"Ostberg, Kurt,",X000085380,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,2
PF 003987 .M55  1975,PF3987 .M55 1975,430419,ALDERMAN,1975,Die Murbacher Hymnen /,,X000494024,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003987 .M8  F5  1977,PF3987 .M8 F5 1977,269121,ALDERMAN,1977,"Untersuchungen zum ""Muspilli"" /","Finger, Heinz,",X032319567,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
PF 003987 .M8  M5,PF3987 .M8 M5,1017576,ALDERMAN,1966,"Handschrift, Form und Sprache des Muspilli.","Minis, Cola.",X032319568,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003987 .M8  M6,PF3987 .M8 M6,357205,ALDERMAN,1977,"Zweimal ""Muspilli"" /","Mohr, Wolfgang.",X032319544,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
PF 003987 .H7  L8  1982  V.000001,PF3987.H7 L8 1982 V.1,656710,ALDERMAN,1982,Studien zur Sprache des Hildebrandliedes /,"Lühr, Rosemarie,",X000924479,STACKS,STACKS,BOOK,6/29/96,11/9/09,0,0,1,1,1
PF 003987 .H7  L8  1982  V.000002,PF3987.H7 L8 1982 V.2,656710,ALDERMAN,1982,Studien zur Sprache des Hildebrandliedes /,"Lühr, Rosemarie,",X000924457,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,1,1
PF 003988 .A1  1882  BD.000001,PF3988 .A1 1882 Bd.1,290014,ALDERMAN,1882,Die Schriften Notkers und seiner Schule;,"Notker,",X000087866,STACKS,STACKS,BOOK,6/28/96,2/9/18,0,0,0,1,1
PF 003988 .A1  1933  BD.000001:T.000001,PF3988 .A1 1933 Bd.1:T.1,734121,ALDERMAN,1933,Notkers des Deutschen Werke,"Notker,",X000748346,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
