Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DJ 000149 .I55  O44  D.000017,DJ149 .I55 O44 d.17,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X002195224,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,0,2
DJ 000149 .I55  O44  D.000018,DJ149 .I55 O44 d.18,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X002195584,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,0,1
DJ 000149 .I55  O44  D.000019,DJ149 .I55 O44 d.19,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X002593695,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,0,1
DJ 000149 .I55  O44  D.000002,DJ149 .I55 O44 d.2,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X031876053,STACKS,STACKS,BOOK,1/6/97,1/1/00,0,0,0,0,1
DJ 000149 .I55  O44  D.000020,DJ149 .I55 O44 d.20,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X004063931,STACKS,STACKS,BOOK,1/6/97,2/9/11,0,0,0,0,1
DJ 000149 .I55  O44  D.000003,DJ149 .I55 O44 d.3,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X030806189,STACKS,STACKS,BOOK,1/6/97,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000004,DJ149 .I55 O44 d.4,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X030806190,STACKS,STACKS,BOOK,1/6/97,11/6/17,0,0,0,0,2
DJ 000149 .I55  O44  D.000005,DJ149 .I55 O44 d.5,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X030806191,STACKS,STACKS,BOOK,1/6/97,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000006,DJ149 .I55 O44 d.6,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X030806192,STACKS,STACKS,BOOK,1/6/97,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000007,DJ149 .I55 O44 d.7,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X030806193,STACKS,STACKS,BOOK,1/6/97,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000008,DJ149 .I55 O44 d.8,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X000604697,STACKS,STACKS,BOOK,1/6/97,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000009,DJ149 .I55 O44 d.9,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X031876054,STACKS,STACKS,BOOK,1/6/97,1/1/00,0,0,0,0,1
DJ 000015 .V84  1988,DJ15 .V84 1988,1337175,ALDERMAN,1988,Vuga's alfabetische plaatsnamengids van Nederland.,,X000873219,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,0,1
DJ 000150 .A212,DJ150 .A212,950025,ALDERMAN,1841,Archives ou correspondance inédite de la maison d'Orange-Nassau.,,950025-1001,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DJ 000150 .D76  D.000001,DJ150 .D76 d.1,950026,ALDERMAN,1974,"Inventarissen van de inboedels in de verblijven van de Oranjes en daarmede gelijk te stellen stukken, 1567-1795","Drossaers, S. W. A. (Sophie Wilhelmina Albertine)",X030806194,STACKS,STACKS,BOOK,6/29/96,10/18/13,0,0,0,0,2
DJ 000150 .D76  D.000002,DJ150 .D76 d.2,950026,ALDERMAN,1974,"Inventarissen van de inboedels in de verblijven van de Oranjes en daarmede gelijk te stellen stukken, 1567-1795","Drossaers, S. W. A. (Sophie Wilhelmina Albertine)",X030806195,STACKS,STACKS,BOOK,2/9/11,10/18/13,0,0,0,0,1
DJ 000150 .D76  D.000003,DJ150 .D76 d.3,950026,ALDERMAN,1974,"Inventarissen van de inboedels in de verblijven van de Oranjes en daarmede gelijk te stellen stukken, 1567-1795","Drossaers, S. W. A. (Sophie Wilhelmina Albertine)",X030806196,STACKS,STACKS,BOOK,2/9/11,10/18/13,0,0,0,0,1
