Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
HV 000040 .A72  NO.2  1935,HV40 .A72 no.2 1935,816111,ALDERMAN,1935,"Social case work, generic and specific; an outline.",Milford Conference.,X004390567,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .A72  NO.2  1935,HV40 .A72 no.2 1935,816111,ALDERMAN,1935,"Social case work, generic and specific; an outline.",Milford Conference.,X030581442,STACKS,STACKS,BOOK,9/18/09,9/18/09,0,0,0,0,1
HV 000040 .A72  NO.3,HV40 .A72 no.3,816113,ALDERMAN,1931,Social work ethics.,"Elliott, Lula Jean.",X000737384,STACKS,STACKS,BOOK,6/29/96,9/18/09,0,0,0,2,1
HV 000040 .A786  1998,HV40 .A786 1998,2805969,ALDERMAN,1998,The anthropology of welfare /,,X006048431,STACKS,STACKS,BOOK,6/18/98,7/29/11,0,0,0,11,1
HV 000040 .B22  1999,HV40 .B22 1999,2942174,ALDERMAN,1999,Milestones /,"Barker, Robert L.",X006006849,STACKS,STACKS,BOOK,10/18/99,10/29/99,0,0,0,1,1
HV 000040 .B54  1984,HV40 .B54 1984,59864,ALDERMAN,1984,Welfare bureaucracies : their design and change in response to social problems /,"Billis, David.",X000944440,STACKS,STACKS,BOOK,6/28/96,11/18/98,0,0,0,2,1
HV 000040 .B815,HV40 .B815,339662,ALDERMAN,1978,Changing human service organizations : politics and practice /,"Brager, George.",X000053545,STACKS,STACKS,BOOK,6/28/96,6/16/00,0,0,0,4,1
HV 000040 .B82  1921,HV40 .B82 1921,1141405,ALDERMAN,1921,How much shall I give?,"Brandt, Lilian,",X000985276,STACKS,CHECKEDOUT,BOOK,6/29/96,7/26/16,0,5,0,20,1
HV 000040 .B823  1995,HV40 .B823 1995,2395898,ALDERMAN,1995,Counselling and social work /,"Brearley, Judith,",X002559654,STACKS,STACKS,BOOK,7/1/96,11/1/98,0,0,0,12,1
HV 000040 .B83  2002,HV40 .B83 2002,3795901,ALDERMAN,2002,Working with people : the helping process /,"Brill, Naomi I.",X004593098,STACKS,STACKS,BOOK,1/24/02,9/18/09,0,0,0,2,1
HV 000040 .B87  1936,HV40 .B87 1936,1141406,ALDERMAN,1935,"Social work as a profession,","Brown, Esther Lucile,",X031924361,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .B885  1987,HV40 .B885 1987,775275,ALDERMAN,1987,The social basis of community care /,"Bulmer, Martin.",X031924383,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .B886  1984,HV40 .B886 1984,766006,ALDERMAN,1984,Perspectives on social welfare in India /,"Bulsara, Jal F. (Jal Feerose),",X001295916,STACKS,STACKS,BOOK,6/29/96,7/18/97,0,0,0,1,1
HV 000040 .C3,HV40 .C3,1141409,ALDERMAN,1927,"The goal of social work,","Cabot, Richard C. (Richard Clarke),",X031924384,STACKS,STACKS,BOOK,12/15/17,1/1/00,0,0,0,0,2
HV 000040 .C3313,HV40 .C3313,627778,ALDERMAN,1974,The desert is fertile.,"Câmara, Hélder,",X000031749,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .C3595  1996,HV40 .C3595 1996,2639091,ALDERMAN,1996,"Caregiving : readings in knowledge, practice, ethics, and politics /",,X004068735,STACKS,STACKS,BOOK,1/7/97,9/26/02,0,0,0,18,1
HV 000040 .C364  2007,HV40 .C364 2007,4454482,ALDERMAN,2007,Cash for care in developed welfare states /,,X004834674,STACKS,STACKS,BOOK,1/11/07,5/11/17,0,12,0,19,2
HV 000040 .C37  1990B,HV40 .C37 1990b,1673014,ALDERMAN,1990,Care managers and care management /,,X001775915,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,1,1
HV 000040 .C53  1988,HV40 .C53 1988,1247418,ALDERMAN,1988,Human behavior and the social environment : a social systems model /,"Chess, Wayne A.",X001362975,STACKS,STACKS,BOOK,6/30/96,11/4/13,1,0,3,6,1
HV 000040 .D247  1989,HV40 .D247 1989,1359298,ALDERMAN,1989,"Race, gender, and class : guidelines for practice with individuals, families, and groups /","Davis, Larry E.",X001535054,STACKS,STACKS,BOOK,6/30/96,5/27/14,1,0,1,25,1
HV 000040 .D454  1995,HV40 .D454 1995,2458679,ALDERMAN,1995,Social working : an ethnography of front-line practice /,"De Montigny, Gerald A. J.",X002644664,STACKS,STACKS,BOOK,7/1/96,2/25/15,1,0,0,8,1
HV 000040 .D5  1901,HV40 .D5 1901,1141412,ALDERMAN,1901,"The practice of charity; individual, associated and organized,","Devine, Edward T. (Edward Thomas),",X000985295,STACKS,STACKS,BOOK,3/23/99,1/1/00,0,0,0,0,1
HV 000040 .D53  1971,HV40 .D53 1971,3278718,ALDERMAN,1971,The principles of relief.,"Devine, Edward T. (Edward Thomas),",X000379190,STACKS,STACKS,BOOK,6/29/96,2/1/02,0,0,0,1,1
HV 000040 .D65  1989,HV40 .D65 1989,1611407,ALDERMAN,1989,Feminist social work /,"Dominelli, Lena.",X001636052,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
