Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BV 003793 .S6775  2002,BV3793 .S6775 2002,3881844,ALDERMAN,2002,The strange new word of the Gospel : re-evangelizing in the postmodern world /,,X004635584,STACKS,STACKS,BOOK,8/27/02,6/23/15,0,0,1,10,1
BV 003793 .W35  2008,BV3793 .W35 2008,4685103,ALDERMAN,2008,The great awakening : reviving faith & politics in a post-religious right America /,"Wallis, Jim.",X030249236,STACKS,STACKS,BOOK,2/28/08,9/17/09,0,0,1,23,1
BV 003793 .W35  2008,BV3793 .W35 2008,4685103,CLEMONS,2008,The great awakening : reviving faith & politics in a post-religious right America /,"Wallis, Jim.",X030356091,BY-REQUEST,BY-REQUEST,BOOK,2/4/08,2/21/08,0,0,0,2,1
BV 003793 .W375  2007,BV3793 .W375 2007,4667330,ALDERMAN,2007,Saving women : retrieving evangelistic theology and practice /,"Warner, Laceye C.",X030263322,STACKS,STACKS,BOOK,11/27/07,3/7/12,0,0,0,1,2
BV 003793 .Y685  2015,BV3793 .Y685 2015,6652472,ALDERMAN,2015,"Gray sabbath : Jesus people USA, evangelical left, and the evolution of Christian rock /","Young, Shawn David,",X031792193,STACKS,STACKS,BOOK,12/9/15,10/28/16,1,1,0,2,1
BV 003795 .E933,BV3795 .E933,297325,ALDERMAN,1979,Evangelization in the world today /,,X000152431,STACKS,STACKS,BOOK,6/28/96,6/27/11,0,0,1,3,1
BV 003795 .R6  S9,BV3795 .R6 S9,801110,ALDERMAN,1903,Sunshine and shadows.,"Robinsion, Bud.",X001278048,STACKS,STACKS,BOOK,6/29/96,12/10/08,0,0,1,1,1
BV 003795 .T6  1915,BV3795 .T6 1915,1773133,ALDERMAN,1915,The one-to-win-one helper /,"Todd, Luther Edward,",1773133-1001,STACKS,STACKS,BOOK,6/30/96,7/23/03,0,0,0,1,1
BV 003797 .A1  G73  V.000002,BV3797 .A1 G73 v.2,4373892,ALDERMAN,1949,Great gospel sermons.,,X030040535,STACKS,STACKS,BOOK,6/16/06,12/10/08,0,0,0,0,1
BV 003797 .A1  N4  1858,BV3797 .A1 N4 1858,1193888,ALDERMAN,1858,The New York pulpit in the revival of 1858. A memorial volume of sermons.,,X000457117,STACKS,STACKS,BOOK,6/29/96,10/3/16,0,0,2,0,1
BV 003797 .B54,BV3797 .B54,4651324,ALDERMAN,1959,"Evangelical sermons of our day; thirty-seven foremost examples of Bible preaching,","Blackwood, Andrew Watterson,",X030335083,STACKS,STACKS,BOOK,11/14/07,10/24/17,1,0,1,1,1
BV 003797 .C3  1852,BV3797 .C3 1852,1193889,ALDERMAN,1852,Helps to a life of holiness and usefulness;,"Caughey, James,",X000754229,STACKS,STACKS,BOOK,6/29/96,12/10/08,0,0,2,0,1
BV 003797 .C73  1950,BV3797 .C73 1950,4512417,ALDERMAN,1950,The art of fishing for men /,"Crawford, Percy B. (Percy Bartimus)",X030214899,STACKS,STACKS,BOOK,4/30/07,12/10/08,0,0,0,0,1
BV 003797 .D62,BV3797 .D62,1786849,ALDERMAN,1892,Sermons and songs /,"Updike, Jacob Van,",X000681674,STACKS,STACKS,BOOK,6/30/96,10/10/00,0,0,1,1,1
BV 003797 .F543,BV3797 .F543,630494,ALDERMAN,1967,True saints; revival messages.,"Finney, Charles G.,",X001106812,STACKS,STACKS,BOOK,6/29/96,1/2/12,1,0,3,10,1
BV 003797 .G676  1965,BV3797 .G676 1965,1193891,ALDERMAN,1965,World aflame,"Graham, Billy,",X000301963,STACKS,STACKS,BOOK,6/29/96,3/26/04,0,0,0,12,1
BV 003797 .J85  G6  1890,BV3797 .J85 G6 1890,1193892,ALDERMAN,1886,Good news; a collection of sermons,"Jones, Sam P. (Sam Porter),",1193892-1001,STACKS,STACKS,BOOK,6/29/96,7/23/03,0,0,0,1,1
BV 003797 .J85  G65  1897B,BV3797 .J85 G65 1897b,812203,ALDERMAN,1897,Sam Jones' gospel sermons /,"Jones, Sam P. (Sam Porter),",X001244217,STACKS,STACKS,BOOK,6/29/96,9/27/16,0,0,2,3,1
BV 003797 .J85  L3  1898,BV3797 .J85 L3 1898,1193893,ALDERMAN,1898,Sam Jones' late sermons as delivered by the great preacher Rev. Sam P. Jones. In his revival work.,"Jones, Sam P. (Sam Porter),",1193893-1001,STACKS,STACKS,BOOK,6/29/96,7/23/03,0,0,0,1,1
