Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
4708870,2,ALDERMAN,STACKS,PA4037 .S28 2008,2008,"Schicksal, Gˆtter und Handlungsfreiheit in den Epen Homers /","Sarischoulis, Efstratios.",X030407707,BOOK,4/11/08,9/9/15,STACKS,1,0,0,1,1
4470623,2,ALDERMAN,STACKS,PA4037 .S32 2006,2006,"Iliade : langue, rÈcit, Ècriture : l'ÈpopÈe homÈrique et l'invention de la citoyennetÈ /","Sauge, AndrÈ.",X030197263,BOOK,2/27/07,1/1/00,STACKS,0,0,1,0,1
1842992,2,ALDERMAN,STACKS,PA4037 .S344 1990,1990,Der Gˆtterstreit in der Ilias /,"Sch‰fer, Melsene.",X002012906,BOOK,6/30/96,11/19/15,STACKS,1,0,0,7,1
997607,2,ALDERMAN,STACKS,PA4037 .S345 1965,1959,Von Homers Welt und Werk;,"Schadewaldt, Wolfgang,",X000596553,BOOK,6/29/96,10/15/16,STACKS,1,0,4,21,1
4698242,2,ALDERMAN,STACKS,PA4037 .S365 1921,1921,Die Schˆnheit Homers /,"Scheffer, Thassilo von,",X030365813,BOOK,3/17/08,1/1/00,STACKS,0,0,0,0,1
2254439,2,ALDERMAN,STACKS,PA4037 .S38 1993,1993,Die Odyssee--nach den Odysseen : Betrachtungen zu ihrer individuellen Physiognomie /,"Schwinge, Ernst-Richard.",X002437412,BOOK,7/1/96,9/16/08,STACKS,0,0,0,9,1
390484,2,ALDERMAN,STACKS,PA4037 .S39 1976,1976,Die Erkl‰rungen zum Weltbild Homers und zur Kultur der Heroenzeit in den bT-Scholien zur Ilias /,"Schmidt, Martin,",X000713495,BOOK,6/28/96,4/25/17,STACKS,1,3,0,4,1
36426,2 14,ALDERMAN,STACKS,PA4037 .S394 1984,1984,The mortal hero : an introduction to Homer's Iliad /,"Schein, Seth L.",X000667014,BOOK,6/28/96,5/3/17,STACKS,2,5,4,49,1
36426,2 14,ALDERMAN,STACKS,PA4037 .S394 1984,1984,The mortal hero : an introduction to Homer's Iliad /,"Schein, Seth L.",X001615808,BOOK,6/28/96,2/14/17,CHECKEDOUT,2,6,1,57,1
642691,2,ALDERMAN,STACKS,PA4037 .S396 1981,1981,"Lions, hÈros, masques : les reprÈsentations de l'animal chez HomËre /","Schnapp-Gourbeillon, Annie.",X000484459,BOOK,6/29/96,7/4/03,STACKS,0,0,2,3,1
378002,2,ALDERMAN,STACKS,PA4037 .S4 1975,1975,Ilias und Appollonhymnos /,"Schrˆder, Joachim.",X032306748,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
2785619,2,ALDERMAN,STACKS,PA4037 .S4137 1996,1996,Der anonyme Publikumskommentar in Ilias und Odyssee /,"Schneider, Horst.",X004083861,BOOK,4/13/98,1/1/00,STACKS,0,0,0,0,1
191707,2,ALDERMAN,STACKS,PA4037 .S415 1978,1978,Geschichte der deutschen Homer-‹bersetzung im 18. Jahrhundert /,"Schroeter, Adalbert,",X000013919,BOOK,6/28/96,10/20/09,STACKS,0,0,0,0,1
4751809,2,ALDERMAN,STACKS,PA4037 .S416 2005,2005,La tradizione degli scholia iliadici in Terra d'Otranto /,"Sciarra, Elisabetta.",X030456454,BOOK,8/6/08,1/1/00,STACKS,0,0,1,0,1
4856419,2,ALDERMAN,STACKS,PA4037 .S4163 2008,2008,Epic facework : self-presentation and social interaction in Homer /,"Scodel, Ruth.",X030466643,BOOK,3/27/09,2/14/17,CHECKEDOUT,3,3,0,11,1
3910167,2,ALDERMAN,STACKS,PA4037 .S4164 2002,2002,"Listening to Homer : tradition, narrative, and audience /","Scodel, Ruth.",X004660725,BOOK,1/14/03,5/14/16,STACKS,2,4,3,19,1
997609,2,ALDERMAN,STACKS,PA4037 .S417 1925,1925,"Homer and his influence,","Scott, John Adams,",X001119539,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
556399,2,ALDERMAN,STACKS,PA4037 .S418,1921,The unity of Homer.,"Scott, John Adams,",X000592381,BOOK,6/29/96,10/11/00,STACKS,0,0,0,2,1
543097,2 3,ALDERMAN,STACKS,PA4037 .S418 1965,1965,The unity of Homer.,"Scott, John Adams,",X000115327,BOOK,6/29/96,4/24/06,STACKS,0,0,0,4,1
543097,2 3,CLEMONS,BY-REQUEST,PA4037 .S418 1965,1965,The unity of Homer.,"Scott, John Adams,",X000115328,BOOK,6/29/96,4/28/13,BY-REQUEST,1,0,1,9,1
997610,2,ALDERMAN,STACKS,PA4037 .S419,1972,"The theme of the mutilation of the corpse in the Iliad,","Segal, Charles,",X000492325,BOOK,6/29/96,10/28/15,STACKS,1,0,0,36,1
