"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"12810",2921650,"X004308012","PL2837 .K87 H79 1997","ALDERMAN","Xiongnu /","Zhang, Guoli,",1997,"6/16/99","3/26/00",0,4,0,1,"2",FALSE,10877,"0",0
"12811",2775789,"X004916976","PL2875 .A53 T35 1936","ALDERMAN","Taiping yang shang di ge sheng /","Guan, Lu,",1936,"3/13/98","10/25/07",0,0,0,1,"2",TRUE,10878,"0",0
"12812",1038772,"X001689854","PL2883 .N5 T83 1949","ALDERMAN","Cui can /","Meng, Jun.",1948,"6/29/96","10/26/07",0,1,0,1,"2",TRUE,10879,"0",0
"12813",2852149,"X030226502","PL2795 .A582 L5","ALDERMAN","Li hun /","Pan, Hannian,",1928,"11/10/98","10/25/07",0,0,0,1,"2",TRUE,10880,"0",0
"12814",2700252,"X001282946","PL1469 .C448 1985","ALDERMAN","Qin Han Wei Jin zhuan li zi xing biao /","",1985,"7/7/97","5/19/04",0,1,0,1,"2",FALSE,10881,"0",0
"12815",204235,"X000154798","PL2697 .H75 E5913 1979","ALDERMAN","Monkey : a selection of incidents from a 16th century Chinese novel /","Wu, Cheng'en,",1979,"6/28/96","1/27/05",1,2,0,1,"2",FALSE,10882,"0",0
"12816",2791486,"X030226285","PL2878 .A74 L45 1934","ALDERMAN","Lei yu xiao /","Liang, Yuchun,",1934,"5/4/98","10/26/07",0,0,0,1,"2",TRUE,10883,"0",0
"12817",1038702,"X000882706","PL2831 .T3 A6 1956","ALDERMAN","Yu Dafu nan you ji /","Yu, Dafu,",1956,"6/29/96","10/25/07",0,0,0,1,"2",FALSE,10884,"0",0
"12818",2848593,"X030225832","PL1281 .H83 M26 1929","ALDERMAN","Shuo wen jie zi yan jiu fa /","Ma, Xulun,",1929,"11/2/98","9/28/07",1,0,0,1,"2",FALSE,10885,"0",0
"12819",1043169,"X030225824","PL1237 .L5 1954","ALDERMAN","Chu tz? pien lüeh.","Liu, Ch?i,",1954,"6/29/96","12/4/07",0,0,0,1,"2",FALSE,10886,"0",0
"12820",2876912,"X004317268","PL2455 .W665 1925","ALDERMAN","1925 nian / Wo men de liu yue :","",1925,"2/8/99","10/8/07",0,0,0,1,"2",FALSE,10887,"0",0
