Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
7322964,2,ALDERMAN,STACKS,HS757 .N7 A2 68th 1881,1881,"Proceedings of the grand company, knights Templar",[knights Templar],X031960204,BOOK,12/18/17,1/1/00,STACKS,0,0,0,0,1
1631023,2,ALDERMAN,STACKS,HS758 .W922 1865,1865,"By-laws of Worcester County Encampment or Knights Templars and the appendant orders. : revised Feb. 2nd, 1865. Also, an historical sketch and an account of the first New England Knights Templars celebration of St. John's Day, June 24th, 1863.","Freemasons. Worcester, Mass. Knights Templars. Worcester County Encampment.",X002243797,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
2729886,2,ALDERMAN,STACKS,HS765 .F69 1997,1997,Lodge of the Double-Headed Eagle : two centuries of Scottish Rite Freemasonry in America's Southern Jurisdiction /,"Fox, William L.,",X004115113,BOOK,10/29/97,4/15/09,STACKS,0,0,2,15,1
3876289,2,ALDERMAN,STACKS,HS765 .V18 2001,2001,"Valley of the craftsmen : a pictorial history, Scottish Rite Freemasonry in America's Southern Jurisdiction, 1801-2001.",,X004553707,BOOK,8/6/02,6/21/10,STACKS,0,0,3,13,1
1142124,2,ALDERMAN,STACKS,HS767 .P64 1906,1881,"Morals and dogma of the Ancient and accepted Scottish rite of freemasonry,","Pike, Albert,",X001120717,BOOK,6/29/96,6/15/11,STACKS,0,0,0,6,1
1142125,2,ALDERMAN,STACKS,HS767 .P64 1917,1917,"Morals and dogma of the Ancient and accepted Scottish rite of freemasonry,","Pike, Albert,",X002167096,BOOK,6/29/96,6/27/15,STACKS,1,1,1,29,1
329882,2,ALDERMAN,STACKS,HS774 .A4 1977,1977,Messages for a mission /,"Clausen, Henry C.,",X004428520,BOOK,6/28/96,6/21/10,STACKS,0,0,0,1,1
1523,2,ALDERMAN,STACKS,HS774 .M4 1983,1983,"Beyond the ordinary : toward a better, wiser, and happier world /","Clausen, Henry C.,",X000849277,BOOK,6/28/96,6/21/10,STACKS,0,0,1,4,1
7322968,2,ALDERMAN,STACKS,HS777 .V8 A2 1892,1892,Spring reunion : ancient and accepted scottish rite of free masonry,[Masonic Temple],X031960212,BOOK,12/18/17,1/1/00,STACKS,0,0,0,0,1
7322968,2,ALDERMAN,STACKS,HS777 .V8 A2 1910,1892,Spring reunion : ancient and accepted scottish rite of free masonry,[Masonic Temple],X031960210,BOOK,12/18/17,1/1/00,STACKS,0,0,0,0,1
