"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"7127",2232952,"X002312773","BP189 .M75 1980","ALDERMAN","al-Qa?d wa-al-ruj?? il· All?h /","Mu??sib?, al-??rith ibn Asad,",1980,"7/1/96","10/23/08",0,0,0,1,"2",FALSE,7225,"0",0
"7128",2321700,"X002311614","BP190 .K57 1980z","ALDERMAN","Dawr al-masjid f? al-mujtama? al-mu???ir /","Kishk, ?Abd al-?am?d.",1980,"7/1/96","10/23/08",0,0,0,1,"2",FALSE,7225,"0",0
"7129",1776601,"X001860651","BP187.3 .R37 1980","ALDERMAN","?usn al-?af? wa-al-ibtih?j bi-dhikr min Wal? ?Im?rat al-??jj /","Rash?d?, A?mad ?asan.",1980,"6/30/96","10/23/08",1,0,0,1,"2",FALSE,7226,"0",0
"7130",1623443,"X001669985","BP189.23 .G48 1980","ALDERMAN","al-??f?yah : al-wajh al-?khar /","Gh?z?, Mu?ammad Jam?l A?mad.",1980,"6/30/96","10/23/08",0,0,0,1,"2",FALSE,7226,"0",0
"7131",1785172,"X001862366","BP190.5 .M8 J39 1980z","ALDERMAN","?ukm al-Isl?m f? al-M?s?q· wa-al-ghin?? /","Jaz??ir?, Ab? Bakr J?bir.",1980,"6/30/96","10/23/08",0,0,0,1,"2",FALSE,7226,"0",0
"7132",1623647,"X001670012","BP192.7 .I68 K48 1980","ALDERMAN","Jih?d al-nafs, aw, al-Jih?d al-akbar /","Khomeini, Ruhollah.",1980,"6/30/96","10/23/08",0,0,0,1,"2",FALSE,7226,"0",0
"7133",2287952,"X002440962","BP166.3 .A67 1980","ALDERMAN","al-Ins?n hal huwa musayyar am mukhayyar? /","?Aql?, Fu??d Khadraj?.",1980,"7/1/96","10/22/08",0,0,0,1,"2",FALSE,7227,"0",0
"7134",2277263,"X002441419","BP173.4 .J385 1980","ALDERMAN","al-Akhaw?t al-Muslim?t wa-bin?? al-usrah al-Qur?n?yah /","Jawhar?, Ma?m?d Mu?ammad,",1980,"7/1/96","10/22/08",0,0,0,1,"2",FALSE,7227,"0",0
"7135",2284602,"X002441192","BP173.75 .Q32","ALDERMAN","Ba?d kha???i? ta?awwur al-fikr al-mu??sab? al-mu???ir wa-al-mu??sabah al-Isl?m?yah : dir?sah ta??l?yah muq?ranah /","Qabb?n?, Than?? ?Al?.",1980,"7/1/96","10/22/08",0,0,0,1,"2",FALSE,7227,"0",0
"7136",680217,"X001222806","BP190.5 .A75 I26 1980 v.1","ALDERMAN","Kit?b al-Zuhd /","Ibn ?anbal, A?mad ibn Mu?ammad,",1980,"6/29/96","10/23/08",0,0,0,1,"2",TRUE,7228,"0",0
