"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"1677","CLEMONS","BL 000310 .F7  1985","X001308925","The golden bough : a study in magic and religion /","Frazer, James George,",1985,FALSE
"1678","ALDERMAN","BL 000310 .F7  1990  PT.000001 V.000001","X004004149","The golden bough : a study in magic and religion /","Frazer, James George,",1990,TRUE
"1679","ALDERMAN","BL 000310 .F7  1996","X004071441","The illustrated Golden bough : a study in magic and religion /","Frazer, James George,",1996,FALSE
"1680","ALDERMAN","BL 000310 .F7  2009","X030823521","The golden bough : a study in magic and religion /","Frazer, James George,",2009,FALSE
"1681","CLEMONS","BL 000310 .F713  V52","X000126049","The literary impact of The golden bough,","Vickery, John B.",1973,TRUE
"1682","ALDERMAN","BL 000310 .F72  1944","X000029329","The golden bough : a study in magic and religion /","Frazer, James George,",1944,FALSE
"1683","ALDERMAN","BL 000310 .F72  1959","X000025747","The new Golden bough: a new abridgment of the classic work.","Frazer, James George,",1959,FALSE
"1684","ALDERMAN","BL 000310 .F73  W5713  1979","X000071382","Remarks on Frazer's Golden bough /","Wittgenstein, Ludwig,",1979,FALSE
"1685","ALDERMAN","BL 000310 .H3  1942","X000594607","Mythology,","Hamilton, Edith,",1942,FALSE
"1686","ALDERMAN","BL 000311 .A97  1983","X000544682","Myth and meaning, myth and order /","Ausband, Stephen C.,",1983,FALSE
"1687","ALDERMAN","BL 000311 .B54  1994","X002559217","Parallel myths /","Bierlein, J. F.",1994,FALSE
"1688","ALDERMAN","BL 000311 .C26  1983  V.000001","X000691047","Historical atlas of world mythology /","Campbell, Joseph,",1983,TRUE
"1689","ALDERMAN","BL 000311 .C27  V.000001","X000311277","The masks of God.","Campbell, Joseph,",1959,TRUE
"1690","CLEMONS","BL 000311 .C274","X002328057","The mythic image /","Campbell, Joseph,",1974,FALSE
"1691","ALDERMAN","BL 000311 .C278  1990","X001776313","Transformations of myth through time /","Campbell, Joseph,",1990,FALSE
"1692","ALDERMAN","BL 000311 .D4713  1986","X001080246","The creation of mythology /","Detienne, Marcel.",1986,FALSE
"1693","CLEMONS","BL 000311 .E413  1975","X000131038","Myths, dreams and mysteries: the encounter between contemporary faiths and archaic realities /","Eliade, Mircea,",1975,FALSE
"1694","ALDERMAN","BL 000311 .F43","X000105360","The rise of modern mythology, 1680-1860","Feldman, Burton,",1972,FALSE
"1695","ALDERMAN","BL 000311 .H38  2001","X004471104","The friendly guide to mythology : a mortal's companion to the fantastical realm of gods, goddesses, monsters, and heroes /","Hathaway, Nancy,",2001,FALSE
"1696","ALDERMAN","BL 000311 .K45  1970","X000195901","Myth: its meaning and functions in ancient and other cultures,","Kirk, G. S. (Geoffrey Stephen),",1970,FALSE
"1697","CLEMONS","BL 000311 .L324  2002","X004593063","Myth : a biography of belief /","Leeming, David Adams,",2002,FALSE
"1698","CLEMONS","BL 000311 .L326  1998","X004208512","Mythology : the voyage of the hero /","Leeming, David Adams,",1998,FALSE
"1699","CLEMONS","BL 000311 .L328  1990","X001857603","The world of myth /","Leeming, David Adams,",1990,FALSE
"1700","ALDERMAN","BL 000311 .M85  1968","X000194582","Myth and mythmaking.","Murray, Henry A. (Henry Alexander),",1968,FALSE
"1701","ALDERMAN","BL 000311 .P38  1990","X001904249","Paths to the power of myth : Joseph Campbell and the study of religion /","",1990,FALSE
"1702","ALDERMAN","BL 000311 .P84  1987","X001217079","Comparative mythology /","Puhvel, Jaan.",1987,FALSE
"1703","ALDERMAN","BL 000311 .S43  1999","X004375006","Theorizing about myth /","Segal, Robert Alan.",1999,FALSE
"1704","ALDERMAN","BL 000311 .V66  2002","X004590615","The modern construction of myth /","Von Hendy, Andrew,",2002,FALSE
"1705","CLEMONS","BL 000312 .A76  2005","X004943341","A short history of myth /","Armstrong, Karen,",2005,FALSE
"1706","ALDERMAN","BL 000312 .B37  2004","X004811765","When they severed earth from sky : how the human mind shapes myth /","Barber, E. J. W.,",2004,FALSE
"1707","ALDERMAN","BL 000312 .B66  2017","X031760685","The book of Greek & Roman folktales, legends, and myths /","",2017,FALSE
"1708","CLEMONS","BL 000312 .D37  2005","X004956923","Don't know much about mythology : everything you need to know about the greatest stories in human history but never learned /","Davis, Kenneth C.",2005,FALSE
"1709","ALDERMAN","BL 000312 .F68  2015","X031704551","Foundation myths in ancient societies : dialogues and discourses /","",2015,FALSE
"1710","ALDERMAN","BL 000312 .G63  2018","X031818836","Gods, heroes, and monsters : a sourcebook of Greek, Roman, and Near Eastern myths in translation /","",2018,FALSE
"1711","ALDERMAN","BL 000312 .L6713  2003","X004721901","The Dialectics of myth /","Losev, A. F. (Alekse? Fedorovich).",2003,FALSE
"1712","ALDERMAN","BL 000312 .M98  2002","X004664713","Myth : a new symposium /","",2002,FALSE
"1713","ALDERMAN","BL 000312 .T46  2005","X004810540","Introduction to mythology : contemporary approaches to classical and world myths /","Thury, Eva M.",2005,FALSE
"1714","ALDERMAN","BL 000312 .W58  2012","X030856965","The origins of the world's mythologies /","Witzel, Michael,",2012,FALSE
"1715","ALDERMAN","BL 000312 .Z43  2005","X004995880","Zhong Ri gu dai wen hua yuan liu : yi shen hua bi jiao yan jiu wei zhong xin /","Zhang, Aiping.",2005,FALSE
"1716","ALDERMAN","BL 000313 .B54  2009","X030466958","Political myth : on the use and abuse of Biblical themes /","Boer, Roland,",2009,FALSE
"1717","ALDERMAN","BL 000313 .C28  1956","X030116784","The hero with a thousand faces /","Campbell, Joseph,",1956,FALSE
"1718","ALDERMAN","BL 000313 .C29  1968","X006068856","The hero with a thousand faces.","Campbell, Joseph,",1968,FALSE
"1719","ALDERMAN","BL 000313 .D8413  1999","X030331011","The anthropological structures of the imaginary /","Durand, Gilbert,",1999,FALSE
