"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"148","ALDERMAN","PF 003505 .K3  1949","X000377599","Kleine deutsche Versschule,","Kayser, Wolfgang,",1949,FALSE
"149","ALDERMAN","PF 003576 .B6  T.000001","X032308995","Brandenburgisches Namenbuch.","",1967,TRUE
"150","ALDERMAN","PF 003576 .D53","X032319700","Die linksrheinischen ortsnamen auf -dorf und -heim : sprachliche und sachliche auswertung der bestimmungsworter","Dittmaier, Heinrich",1979,FALSE
"151","ALDERMAN","PF 003580 .D8  1985","X001034159","Duden, Bedeutungswörterbuch /","",1985,FALSE
"152","ALDERMAN","PF 003580 .K42","X000058866","A German word family dictionary : together with English equivalents /","Keller, Howard H.",1978,FALSE
"153","ALDERMAN","PF 003580 .K5  000005TH 001894","X000597313","Etymologisches Wörterbuch der deutschen Sprache.","Kluge, Friedrich,",1881,FALSE
"154","ALDERMAN","PF 003580 .K5  1989","X001825599","Etymologisches Wörterbuch der deutschen Sprache /","Kluge, Friedrich,",1989,FALSE
"155","ALDERMAN","PF 003582 .A3  C6  1936","X032319677","Muttersprachliche zerfallserscheinungen beim aufenthalt im fremdem sprachgebiet /","Cornioley, Hans.",1936,TRUE
"156","ALDERMAN","PF 003582 .E5  C26  1993  BD.000002","X002182337","Anglizismen-Wörterbuch : der Einfluss des Englischen auf den deutschen Wortschatz nach 1945 /","Carstensen, B. (Broder)",1993,TRUE
"157","ALDERMAN","PF 003582 .Y537  2000","X031659341","Wörterbuch zum jiddischen Lehnwortschatz in den deutschen Dialekten /","Stern, Heidi.",2000,FALSE
"158","ALDERMAN","PF 003585 .M35","X032319697","Der Deutschlandbegriff der DDR : dargest. vornehml. an d. Sprache d. ""Neuen Deutschland"" /","Marzahn, Barbara.",1979,FALSE
"159","ALDERMAN","PF 003591 .D87  2000","X004439251","Using German synonyms /","Durrell, Martin.",2000,FALSE
"160","ALDERMAN","PF 003591 .F37  1971","X000495408","Dictionary of German synonyms","Farrell, R. B. (Ralph Barstow),",1971,FALSE
"161","ALDERMAN","PF 003591 .F37  1977","X000133044","Dictionary of German synonyms /","Farrell, R. B. (Ralph Barstow),",1977,FALSE
"162","ALDERMAN","PF 003611 .H578  2016","X031799501","Historische Lexikographie zwischen Tradition und Innovation /","",2016,FALSE
"163","ALDERMAN","PF 003625 .D8  1963  BD.000010","X000006838","Der Duden in 10 [i. e. zehn] Bänden : das Standardwerk zur deutschen Sprache /","",1963,TRUE
"164","ALDERMAN","PF 003625 .W2  1968","X006095155","Das grosse deutsche Wörterbuch.","Wahrig, Gerhard.",1966,FALSE
"165","ALDERMAN","PF 003625 .W2  1986","X004893064","Deutsches Wörterbuch : mit einem ""Lexikon der deutschen Sprachlehre"" /","Wahrig, Gerhard.",1986,FALSE
"166","ALDERMAN","PF 003628 .W5  1977","X000055778","Wörterbuch für Volksschulen /","Wittgenstein, Ludwig,",1977,FALSE
