"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"868","ALDERMAN","DD 000256.3 .S337  V5613  1984","X000863916","The short life of Sophie Scholl /","Vinke, Hermann.",1984,TRUE
"869","ALDERMAN","DD 000256.3 .S7213  1990","X001783028","Bounden duty : the memoirs of a German officer, 1932-45 /","Stahlberg, Alexander,",1990,FALSE
"870","ALDERMAN","DD 000256.3 .S7267  2006","X004834423","Hitler's home front : Württemberg under the Nazis /","Stephenson, Jill.",2006,FALSE
"871","ALDERMAN","DD 000256.3 .T76  S43  2009","X030607866","'To strive and not to yield' : opposing Hitler : Adam von Trott zu Solz, 1909-1944 /","Sears, Kenneth A. E.",2009,FALSE
"872","ALDERMAN","DD 000256.3 .V673  1992","X002121091","German resistance against Hitler : the search for allies abroad, 1938-1945 /","Von Klemperer, Klemens,",1992,FALSE
"873","ALDERMAN","DD 000256.35 .B6413  2009","X030278069","Valkyrie : the plot to kill Hitler /","Boeselager, Philipp Leopold Antonius Hubertus,",2009,FALSE
"874","CLEMONS","DD 000256.35 .G5213  2009","X030568950","Valkyrie : an insider's account of the plot to kill Hitler /","Gisevius, Hans Bernd,",2009,FALSE
"875","ALDERMAN","DD 000256.4 .B47  N45  2009","X030466836","Red Orchestra : the story of the Berlin underground and the circle of friends who resisted Hitler /","Nelson, Anne,",2009,FALSE
"876","ALDERMAN","DD 000256.46 .T47  2006","X030150474","Terror nach Innen : Verbrechen am Ende des Zweiten Weltkrieges /","",2006,FALSE
"877","ALDERMAN","DD 000256.48 .A87  2006","X030150499","Der lange Schatten der Vergangenheit : Erinnerungskultur und Geschichtspolitik /","Assmann, Aleida.",2006,FALSE
"878","ALDERMAN","DD 000256.48 .B37  2005","X004905778","The war in the empty air : victims, perpetrators, and postwar Germans /","Barnouw, Dagmar.",2005,FALSE
"879","ALDERMAN","DD 000256.48 .E93  2015","X031705803","The Third Reich in history and memory /","Evans, Richard J.",2015,FALSE
"880","ALDERMAN","DD 000256.48 .G439  2008","X030522081","Die Gegenwart der Vergangenheit : der ""Historikerstreit"" und die deutsche Geschichtspolitik /","",2008,FALSE
"881","ALDERMAN","DD 000256.48 .G46  2006","X004834281","Germans as victims : remembering the past in comtemporary Germany /","",2006,FALSE
"882","CLEMONS","DD 000256.48 .K37  2008","X030523740","The German patient : crisis and recovery in postwar culture /","Kapczynski, Jennifer M.,",2008,FALSE
"883","ALDERMAN","DD 000256.48 .N58  2002","X004587100","Facing the Nazi past : united Germany and the legacy of the Third Reich /","Niven, William John,",2002,FALSE
"884","ALDERMAN","DD 000256.48 .O55  2005","X004902390","In the house of the hangman : the agonies of German defeat, 1943-1949 /","Olick, Jeffrey K.,",2005,FALSE
"885","ALDERMAN","DD 000256.48 .S73  2009","X030471892","Hitler's Germany : origins, interpretations, legacies /","Stackelberg, Roderick.",2009,FALSE
