"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"406","ALDERMAN","HJ 008899 .O94  2010","X030619905","Overcoming developing country debt crises /","",2010,FALSE
"407","ALDERMAN","HJ 008899 .R337  2010","X030781390","Debt management for development : protection of the poor and the millennium development goals /","Raffer, Kunibert,",2010,FALSE
"408","ALDERMAN","HJ 008899 .S38  1989","X001606045","In the dominions of debt : historical perspectives on dependent development /","Schwartz, Herman M.,",1989,FALSE
"409","ALDERMAN","HJ 008899 .S68  2006","X004910438","Sovereign debt at the crossroads : challenges and proposals for resolving the third world debt crisis /","",2006,FALSE
"410","ALDERMAN","HJ 008899 .S83  2006","X030107191","Debt defaults and lessons from a decade of crises /","Sturzenegger, Federico.",2006,FALSE
"411","ALDERMAN","HJ 008899 .T677  2010","X030745277","Debt, the IMF, and the World Bank : sixty questions, sixty answers /","Toussaint, Eric.",2010,FALSE
"412","ALDERMAN","HJ 009105 .M3  1981","X000397932","Management policies in local government finance /","",1981,FALSE
"413","ALDERMAN","HJ 009141 .M86  2010","X030781508","Municipal revenues and land policies /","",2010,FALSE
"414","ALDERMAN","HJ 009144 .P64  1984","X000931703","The Politics of urban fiscal policy /","",1984,FALSE
"415","ALDERMAN","HJ 009145 .L32  1989","X001454939","America's ailing cities : fiscal health and the design of urban policy /","Ladd, Helen F.",1989,FALSE
"416","ALDERMAN","HJ 009145 .M66  1995","X002717335","The local state : public money and American cities /","Monkkonen, Eric H.,",1995,FALSE
"417","ALDERMAN","HJ 009205 .S28  E75  2011","X030976175","Paradise plundered : fiscal crisis and governance failures in San Diego /","Erie, Steven P.",2011,FALSE
"418","ALDERMAN","HJ 009205 .S3  M34  1986","X001157224","The parameters of urban fiscal policy : socio-economic change and political culture in San Francisco, 1860-1906.","McDonald, Terrence J.",1986,FALSE
"419","ALDERMAN","HJ 009216 .O27  1997","X004095128","The orphaned capital : adopting the right revenues for the District of Columbia /","O'Cleireacain, Carol.",1997,FALSE
"420","ALDERMAN","HJ 009253 .B2  K54  2019","X032581787","City on the line : how Baltimore transformed its budget to beat the Great Recession and deliver outcomes /","Kleine, Andrew,",2019,FALSE
"421","ALDERMAN","HJ 009289 .N4  L33  2010","X030774306","The man who saved New York : Hugh Carey and the great fiscal crisis of 1975 /","Lachman, Seymour.",2010,TRUE
"422","ALDERMAN","HJ 009289 .N46  F83  1992","X002084001","Mayors and money : fiscal policy in New York and Chicago /","Fuchs, Ester Rachel,",1992,TRUE
"423","ALDERMAN","HJ 009307 .P4  A63  1988","X001490166","The politics of capital investment : the case of Philadelphia /","Adams, Carolyn Teich.",1988,FALSE
"424","ALDERMAN","HJ 009386 .W35  2007","X030251654","Participatory budgeting in Brazil : contestation, cooperation, and accountability /","Wampler, Brian.",2007,FALSE
"425","CLEMONS","HJ 009773 .B33  1988","X001573079","Governmental accounting, auditing, and financial reporting.","Bean, David R.",1988,FALSE
"426","ALDERMAN","HJ 009925 .F8  C37  2011","X031193236","Le grand état-major financier : les inspecteurs des Finances, 1918-1946 : les hommes, le métier, les carrières /","Carré de Malberg, Nathalie.",2011,TRUE
"427","ALDERMAN","HJ 009925 .F8  D53  2012","X031602655","Dictionnaire historique des inspecteurs des finances : 1801-2009 : dictionnaire thématique et biographique /","",2012,TRUE
